"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","trstplt","trstprt","trstsci","happy","health","medcrgv","gndr","agea","eisced","region","prob","stratum","psu"
"ESS10SCe03_1",10,"3.1","02.11.2023",49743,"PL",1.0481818,1.0429413,1.5488107,1.6153187,60,5,180,1,1,8,8,2,10,2,83,4,"PL82",0.00016834859,2344,21474
"ESS10SCe03_1",10,"3.1","02.11.2023",49778,"PL",1.0343795,1.1447138,1.5488107,1.7729449,180,5,420,1,1,5,9,2,10,1,57,6,"PL42",0.00017059495,2360,21365
"ESS10SCe03_1",10,"3.1","02.11.2023",49786,"PL",0.9843817,1.0202093,1.5488107,1.5801111,60,5,300,2,2,9,4,2,10,1,20,4,"PL91",0.00017925966,2399,21485
"ESS10SCe03_1",10,"3.1","02.11.2023",49789,"PL",1.0535303,0.9592276,1.5488107,1.485662,340,2,6666,0,0,10,10,2,10,1,79,3,"PL92",0.0001674939,2404,20497
"ESS10SCe03_1",10,"3.1","02.11.2023",49834,"PL",1.0481818,0.8668429,1.5488107,1.3425756,120,3,6666,3,3,3,8,2,6,1,65,6,"PL82",0.00016834859,2344,21319
"ESS10SCe03_1",10,"3.1","02.11.2023",49862,"PL",1.0290831,1.0876836,1.5488107,1.684616,15,5,360,1,1,5,7,2,10,1,38,7,"PL61",0.00017147294,2374,21267
"ESS10SCe03_1",10,"3.1","02.11.2023",49866,"PL",1.0445302,1.4584322,1.5488107,2.2588353,9999,5,720,0,0,10,7,2,0,1,25,6,"PL42",0.00016893711,2324,21330
"ESS10SCe03_1",10,"3.1","02.11.2023",49890,"PL",0.9505161,0.8034324,1.5488107,1.2443647,30,5,570,0,0,3,4,3,10,2,38,6,"PL71",0.00018564644,2325,20251
"ESS10SCe03_1",10,"3.1","02.11.2023",49976,"PL",1.0369319,1.0019504,1.5488107,1.5518315,90,5,60,2,2,8,7,2,10,1,39,4,"PL92",0.00017017503,2309,21676
"ESS10SCe03_1",10,"3.1","02.11.2023",50025,"PL",1.0451853,1.0902658,1.5488107,1.6886153,210,5,120,0,2,7,99,3,10,2,61,3,"PL63",0.00016883123,2279,21202
"ESS10SCe03_1",10,"3.1","02.11.2023",50068,"PL",0.9522927,0.9484208,1.5488107,1.4689243,120,2,6666,2,2,7,6,2,10,1,55,2,"PL61",0.00018530009,2339,21126
"ESS10SCe03_1",10,"3.1","02.11.2023",50077,"PL",0.9505161,0.76955247,1.5488107,1.1918911,60,1,6666,0,0,2,5,2,4,1,80,2,"PL71",0.00018564644,2325,20243
"ESS10SCe03_1",10,"3.1","02.11.2023",50090,"PL",0.9345886,0.84961236,1.5488107,1.3158888,120,3,6666,6,6,9,8,3,5,1,69,7,"PL81",0.00018881026,2329,21760
"ESS10SCe03_1",10,"3.1","02.11.2023",50102,"PL",0.9952981,1.0063969,1.5488107,1.5587183,120,2,6666,2,2,8,7,4,9,1,80,6,"PL41",0.00017729354,2312,21306
"ESS10SCe03_1",10,"3.1","02.11.2023",50127,"PL",0.9427919,0.9109863,1.5488107,1.4109453,60,3,6666,5,5,5,8,2,10,1,52,2,"PL92",0.00018716742,2326,20479
"ESS10SCe03_1",10,"3.1","02.11.2023",50137,"PL",1.046672,0.9110954,1.5488107,1.4111143,20,5,9999,0,99,10,0,4,10,2,59,2,"PL52",0.00016859142,2341,21600
"ESS10SCe03_1",10,"3.1","02.11.2023",50178,"PL",1.0680288,1.1069009,1.5488107,1.71438,5,5,300,0,0,6,5,2,8,1,17,2,"PL91",0.00016522019,2406,20310
"ESS10SCe03_1",10,"3.1","02.11.2023",50194,"PL",1.0178208,1.2116752,1.5488107,1.8766555,119,5,340,0,1,8,7,2,10,1,23,4,"PL22",0.00017337032,2297,20848
"ESS10SCe03_1",10,"3.1","02.11.2023",50198,"PL",1.0387961,1.0736074,1.5488107,1.6628147,60,5,420,0,0,5,9,2,10,2,47,7,"PL51",0.00016986966,2275,21774
"ESS10SCe03_1",10,"3.1","02.11.2023",50208,"PL",1.096125,1.0833205,1.5488107,1.6778584,100,2,6666,0,1,9,7,3,10,2,72,7,"PL91",0.00016098523,2416,21199
"ESS10SCe03_1",10,"3.1","02.11.2023",50228,"PL",0.9362848,1.0474138,1.5488107,1.6222458,150,2,6666,10,10,10,10,3,10,2,66,2,"PL21",0.00018846821,2327,20312
"ESS10SCe03_1",10,"3.1","02.11.2023",50238,"PL",1.033763,1.0748872,1.5488107,1.6647967,9999,1,6666,0,0,10,10,3,10,2,82,2,"PL61",0.00017069669,2376,21104
"ESS10SCe03_1",10,"3.1","02.11.2023",50250,"PL",1.0516391,1.1502349,1.5488107,1.7814962,60,1,6666,5,5,7,3,4,99,2,83,99,"PL81",0.00016779514,2379,20404
"ESS10SCe03_1",10,"3.1","02.11.2023",50252,"PL",0.9407961,0.9063206,1.5488107,1.403719,120,5,60,0,0,3,4,2,6,1,43,2,"PL43",0.00018756448,2336,20166
"ESS10SCe03_1",10,"3.1","02.11.2023",50285,"PL",1.0421039,1.0537248,1.5488107,1.6320202,90,5,90,3,3,10,8,2,10,1,67,4,"PL41",0.00016933045,2356,21400
"ESS10SCe03_1",10,"3.1","02.11.2023",50302,"PL",1.038103,1.0197688,1.5488107,1.5794289,45,5,920,0,0,3,9,2,10,2,33,5,"PL81",0.00016998306,2381,20967
"ESS10SCe03_1",10,"3.1","02.11.2023",50306,"PL",1.0275894,1.0079645,1.5488107,1.5611461,15,5,600,0,2,4,7,2,1,2,29,7,"PL43",0.0001717222,2401,20859
"ESS10SCe03_1",10,"3.1","02.11.2023",50327,"PL",1.0158405,1.0107617,1.5488107,1.5654786,90,1,6666,0,0,10,4,4,10,2,71,2,"PL82",0.00017370828,2427,20726
"ESS10SCe03_1",10,"3.1","02.11.2023",50348,"PL",0.9407961,0.92282957,1.5488107,1.4292883,210,5,696,2,4,10,4,3,10,2,22,4,"PL43",0.00018756448,2336,20168
"ESS10SCe03_1",10,"3.1","02.11.2023",50398,"PL",1.0193878,1.0041927,1.5488107,1.5553044,30,5,240,2,0,6,7,2,8,2,38,7,"PL22",0.00017310382,2285,21291
"ESS10SCe03_1",10,"3.1","02.11.2023",50418,"PL",1.0361487,1.1334177,1.5488107,1.7554495,90,5,540,0,0,8,8,2,10,1,33,7,"PL63",0.00017030367,2349,21740
"ESS10SCe03_1",10,"3.1","02.11.2023",50421,"PL",0.9317886,0.87296695,1.5488107,1.3520606,10,5,600,1,1,6,7,3,5,2,17,2,"PL63",0.00018937764,2342,20699
"ESS10SCe03_1",10,"3.1","02.11.2023",50556,"PL",0.9437745,1.012758,1.5488107,1.5685705,30,5,90,0,0,3,6,3,10,1,44,2,"PL41",0.00018697254,2334,20961
"ESS10SCe03_1",10,"3.1","02.11.2023",50563,"PL",1.0369319,0.9441149,1.5488107,1.4622552,300,5,480,9,6,5,8,4,7,1,77,2,"PL92",0.00017017503,2309,21677
"ESS10SCe03_1",10,"3.1","02.11.2023",50564,"PL",0.9317886,0.84342825,1.5488107,1.3063107,150,5,540,1,1,6,5,2,99,2,999,99,"PL63",0.00018937764,2342,20703
"ESS10SCe03_1",10,"3.1","02.11.2023",50583,"PL",0.9667014,0.8553732,1.5488107,1.3248112,30,5,300,2,2,3,8,2,10,1,43,4,"PL52",0.00018253819,2338,20538
"ESS10SCe03_1",10,"3.1","02.11.2023",50611,"PL",1.0368258,1.0230999,1.5488107,1.584588,120,4,480,0,0,2,8,1,8,1,44,4,"PL21",0.00017019243,2287,21394
"ESS10SCe03_1",10,"3.1","02.11.2023",50613,"PL",1.0614998,0.92486274,1.5488107,1.4324373,30,4,120,1,3,6,6,2,10,2,17,99,"PL84",0.00016623641,2347,20526
"ESS10SCe03_1",10,"3.1","02.11.2023",50622,"PL",0.9505161,0.8315704,1.5488107,1.2879452,5,5,435,0,0,5,6,2,7,2,22,4,"PL71",0.00018564644,2325,20212
"ESS10SCe03_1",10,"3.1","02.11.2023",50630,"PL",1.0340267,0.8621317,1.5488107,1.3352789,360,4,360,1,1,7,6,4,10,1,66,2,"PL52",0.00017065316,2330,20554
"ESS10SCe03_1",10,"3.1","02.11.2023",50661,"PL",1.0294847,1.0158558,1.5488107,1.5733683,60,5,300,2,2,8,8,2,9,1,999,7,"PL21",0.00017140603,2298,21473
"ESS10SCe03_1",10,"3.1","02.11.2023",50726,"PL",1.0290831,1.0700209,1.5488107,1.6572598,240,5,600,1,1,8,7,2,10,2,42,7,"PL61",0.00017147294,2374,20901
"ESS10SCe03_1",10,"3.1","02.11.2023",50748,"PL",0.9427919,0.89619344,1.5488107,1.388034,120,3,6666,0,0,5,9,2,10,2,51,4,"PL92",0.00018716742,2326,20465
"ESS10SCe03_1",10,"3.1","02.11.2023",50777,"PL",1.0178208,1.0377643,1.5488107,1.6073005,160,5,480,1,1,7,7,3,9,2,32,7,"PL22",0.00017337032,2297,20776
"ESS10SCe03_1",10,"3.1","02.11.2023",50801,"PL",1.1000512,1.1474978,1.5488107,1.7772568,150,5,150,5,10,5,5,2,10,2,68,5,"PL63",0.00016041065,2278,20669
"ESS10SCe03_1",10,"3.1","02.11.2023",50811,"PL",1.064693,1.0104994,1.5488107,1.5650722,10,5,360,1,1,6,6,2,8,2,45,7,"PL81",0.00016573785,2378,20391
"ESS10SCe03_1",10,"3.1","02.11.2023",50819,"PL",1.0340267,1.0877324,1.5488107,1.6846917,30,5,360,3,3,8,3,4,6,1,21,3,"PL52",0.00017065316,2330,20625
"ESS10SCe03_1",10,"3.1","02.11.2023",50835,"PL",0.9345886,0.84961236,1.5488107,1.3158888,70,1,6666,5,3,5,4,4,8,1,61,6,"PL81",0.00018881026,2329,21699
"ESS10SCe03_1",10,"3.1","02.11.2023",50878,"PL",1.0294847,1.0158558,1.5488107,1.5733683,120,5,600,3,2,8,6,2,8,1,41,6,"PL21",0.00017140603,2298,21788
"ESS10SCe03_1",10,"3.1","02.11.2023",50890,"PL",0.9437745,1.0312057,1.5488107,1.5971423,5,5,360,0,3,4,9,2,10,2,16,2,"PL41",0.00018697254,2334,20966
"ESS10SCe03_1",10,"3.1","02.11.2023",50897,"PL",0.9437745,1.148164,1.5488107,1.7782887,60,1,6666,0,0,10,5,2,5,2,85,1,"PL41",0.00018697254,2334,21006
"ESS10SCe03_1",10,"3.1","02.11.2023",50903,"PL",0.9522927,0.9484208,1.5488107,1.4689243,210,1,6666,4,3,4,4,3,5,1,64,4,"PL61",0.00018530009,2339,20960
"ESS10SCe03_1",10,"3.1","02.11.2023",50922,"PL",0.9437745,0.95429885,1.5488107,1.4780283,180,2,6666,5,5,10,8,2,8,1,77,2,"PL41",0.00018697254,2334,20987
"ESS10SCe03_1",10,"3.1","02.11.2023",50927,"PL",1.0133702,1.1782717,1.5488107,1.8249197,119,4,360,3,3,9,5,3,8,1,37,4,"PL62",0.00017413175,2307,21709
"ESS10SCe03_1",10,"3.1","02.11.2023",50929,"PL",1.038103,1.001526,1.5488107,1.5511742,60,5,150,5,5,9,9,2,10,1,54,7,"PL81",0.00016998306,2381,21544
"ESS10SCe03_1",10,"3.1","02.11.2023",50981,"PL",0.9317886,0.80786145,1.5488107,1.2512244,210,1,6666,0,1,6,6,4,9,1,90,2,"PL63",0.00018937764,2342,20707
"ESS10SCe03_1",10,"3.1","02.11.2023",51043,"PL",0.9333472,0.642844,1.5488107,0.9956437,30,5,120,0,0,7,8,1,10,2,46,7,"PL72",0.0001890614,2332,20837
"ESS10SCe03_1",10,"3.1","02.11.2023",51045,"PL",0.9427919,0.9771059,1.5488107,1.5133522,180,3,6666,3,3,3,5,1,5,1,28,2,"PL91",0.00018716742,2326,20390
"ESS10SCe03_1",10,"3.1","02.11.2023",51065,"PL",0.93526596,0.9365327,1.5488107,1.4505118,60,5,300,0,0,8,9,2,10,1,31,3,"PL22",0.00018867353,2328,20819
"ESS10SCe03_1",10,"3.1","02.11.2023",51072,"PL",1.0387313,0.8532584,1.5488107,1.3215357,60,5,360,1,3,8,9,2,10,1,90,7,"PL91",0.00016988024,2411,20968
"ESS10SCe03_1",10,"3.1","02.11.2023",51193,"PL",0.9437745,1.012758,1.5488107,1.5685705,60,3,6666,7,7,8,7,2,10,1,49,4,"PL41",0.00018697254,2334,20965
"ESS10SCe03_1",10,"3.1","02.11.2023",51233,"PL",0.9333472,0.642844,1.5488107,0.9956437,60,5,180,0,0,9,10,3,10,2,49,5,"PL72",0.0001890614,2332,20872
"ESS10SCe03_1",10,"3.1","02.11.2023",51261,"PL",0.9362848,0.9088874,1.5488107,1.4076945,90,5,180,0,3,10,6,3,10,2,38,4,"PL21",0.00018846821,2327,20370
"ESS10SCe03_1",10,"3.1","02.11.2023",51278,"PL",1.0535326,0.9940641,1.5488107,1.5396171,90,5,180,4,4,7,8,2,10,1,57,7,"PL22",0.00016749355,2301,21414
"ESS10SCe03_1",10,"3.1","02.11.2023",51336,"PL",0.9505161,0.76955247,1.5488107,1.1918911,240,1,6666,5,5,8,6,3,5,1,67,2,"PL71",0.00018564644,2325,20212
"ESS10SCe03_1",10,"3.1","02.11.2023",51444,"PL",1.0557901,1.1091821,1.5488107,1.7179132,60,5,150,1,1,8,4,3,10,1,41,2,"PL51",0.00016713541,2366,21095
"ESS10SCe03_1",10,"3.1","02.11.2023",51516,"PL",1.0680288,0.87732494,1.5488107,1.3588103,180,1,6666,1,3,9,3,4,9,1,58,2,"PL91",0.00016522019,2406,21350
"ESS10SCe03_1",10,"3.1","02.11.2023",51529,"PL",1.0344766,0.90181893,1.5488107,1.3967468,150,5,360,0,2,8,6,2,10,1,46,4,"PL91",0.00017057893,2415,20887
"ESS10SCe03_1",10,"3.1","02.11.2023",51543,"PL",0.9427919,0.8218921,1.5488107,1.2729553,120,1,6666,0,1,5,5,5,10,1,999,2,"PL91",0.00018716742,2326,20519
"ESS10SCe03_1",10,"3.1","02.11.2023",51578,"PL",0.9437745,1.012758,1.5488107,1.5685705,30,5,255,0,0,1,7,3,10,1,35,4,"PL41",0.00018697254,2334,20955
"ESS10SCe03_1",10,"3.1","02.11.2023",51597,"PL",0.9333472,0.740822,1.5488107,1.1473931,150,5,220,5,4,5,8,2,7,2,74,4,"PL72",0.0001890614,2332,20857
"ESS10SCe03_1",10,"3.1","02.11.2023",51645,"PL",1.0291535,1.0826056,1.5488107,1.6767511,120,5,480,0,0,10,9,2,9,1,24,6,"PL52",0.00017146123,2423,21056
"ESS10SCe03_1",10,"3.1","02.11.2023",51657,"PL",1.0201589,1.0401485,1.5488107,1.6109931,90,5,650,1,4,9,6,2,9,2,25,7,"PL22",0.00017297297,2299,21014
"ESS10SCe03_1",10,"3.1","02.11.2023",51660,"PL",0.9427919,0.9109863,1.5488107,1.4109453,5,2,6666,0,0,0,4,2,10,1,50,99,"PL92",0.00018716742,2326,20375
"ESS10SCe03_1",10,"3.1","02.11.2023",51690,"PL",0.9317886,0.87296695,1.5488107,1.3520606,5,5,240,0,0,8,2,4,10,2,29,6,"PL63",0.00018937764,2342,20697
"ESS10SCe03_1",10,"3.1","02.11.2023",51696,"PL",0.99834603,1.2544696,1.5488107,1.942936,60,5,120,0,0,5,8,2,3,1,19,2,"PL61",0.00017675226,2373,21795
"ESS10SCe03_1",10,"3.1","02.11.2023",51715,"PL",0.9317886,0.85735035,1.5488107,1.3278733,30,4,60,0,0,6,5,3,10,1,36,4,"PL63",0.00018937764,2342,20707
"ESS10SCe03_1",10,"3.1","02.11.2023",51736,"PL",0.9469194,0.9373827,1.5488107,1.4518284,90,5,100,5,6,7,7,4,10,1,77,3,"PL51",0.00018635156,2337,20305
"ESS10SCe03_1",10,"3.1","02.11.2023",51759,"PL",1.0197525,1.0229542,1.5488107,1.5843625,120,2,6666,0,0,10,8,2,10,2,68,4,"PL52",0.0001730419,2424,20764
"ESS10SCe03_1",10,"3.1","02.11.2023",51805,"PL",0.93526596,0.9365327,1.5488107,1.4505118,90,5,600,4,3,8,6,2,10,1,51,7,"PL22",0.00018867353,2328,20782
"ESS10SCe03_1",10,"3.1","02.11.2023",51850,"PL",0.9427919,0.9771059,1.5488107,1.5133522,60,5,180,0,0,5,10,1,10,1,32,7,"PL91",0.00018716742,2326,20407
"ESS10SCe03_1",10,"3.1","02.11.2023",51857,"PL",1.0271406,0.8549274,1.5488107,1.3241208,15,5,360,7,7,9,2,2,6,1,31,5,"PL72",0.00017179725,2352,20805
"ESS10SCe03_1",10,"3.1","02.11.2023",51869,"PL",0.9317886,1.0192609,1.5488107,1.5786421,330,5,510,0,0,5,5,2,10,1,30,6,"PL63",0.00018937764,2342,20753
"ESS10SCe03_1",10,"3.1","02.11.2023",51911,"PL",1.033763,1.2387141,1.5488107,1.9185337,60,5,300,4,4,9,6,4,10,2,56,7,"PL61",0.00017069669,2376,21571
"ESS10SCe03_1",10,"3.1","02.11.2023",51919,"PL",1.0290831,1.0876836,1.5488107,1.684616,140,2,6666,1,1,6,4,3,8,1,46,2,"PL61",0.00017147294,2374,20688
"ESS10SCe03_1",10,"3.1","02.11.2023",51925,"PL",0.9505161,0.9709267,1.5488107,1.5037817,10,5,120,0,0,6,8,1,10,1,29,6,"PL71",0.00018564644,2325,20192
"ESS10SCe03_1",10,"3.1","02.11.2023",51999,"PL",0.9427919,1.0830258,1.5488107,1.677402,90,4,290,1,2,8,6,3,10,1,19,2,"PL92",0.00018716742,2326,20513
"ESS10SCe03_1",10,"3.1","02.11.2023",52106,"PL",0.9407961,1.0274953,1.5488107,1.5913956,60,1,6666,1,1,3,6,3,5,2,81,2,"PL43",0.00018756448,2336,20172
"ESS10SCe03_1",10,"3.1","02.11.2023",52181,"PL",1.0457842,1.0301961,1.5488107,1.5955787,60,5,300,1,1,6,6,3,10,2,53,7,"PL22",0.00016873455,2289,21392
"ESS10SCe03_1",10,"3.1","02.11.2023",52229,"PL",1.0344766,0.90181893,1.5488107,1.3967468,30,5,90,1,5,5,10,3,9,1,44,7,"PL91",0.00017057893,2415,21402
"ESS10SCe03_1",10,"3.1","02.11.2023",52248,"PL",0.9317886,0.84342825,1.5488107,1.3063107,90,2,6666,1,0,5,3,3,8,2,999,99,"PL63",0.00018937764,2342,20712
"ESS10SCe03_1",10,"3.1","02.11.2023",52295,"PL",1.0368258,1.0417356,1.5488107,1.6134514,9999,5,180,0,0,0,8,1,10,2,31,7,"PL21",0.00017019243,2287,21661
"ESS10SCe03_1",10,"3.1","02.11.2023",52328,"PL",0.9437745,0.95429885,1.5488107,1.4780283,210,1,6666,2,4,8,10,2,10,1,71,2,"PL41",0.00018697254,2334,20976
"ESS10SCe03_1",10,"3.1","02.11.2023",52340,"PL",1.0374267,1.0322403,1.5488107,1.5987448,120,3,6666,0,0,8,8,2,9,2,63,2,"PL82",0.00017009386,2428,20307
"ESS10SCe03_1",10,"3.1","02.11.2023",52352,"PL",1.0325441,1.0374339,1.5488107,1.6067886,30,5,660,0,0,7,6,2,10,2,28,7,"PL21",0.00017089817,2398,21240
"ESS10SCe03_1",10,"3.1","02.11.2023",52366,"PL",1.0294847,1.0158558,1.5488107,1.5733683,120,5,240,1,1,7,8,2,8,1,48,7,"PL21",0.00017140603,2298,21284
"ESS10SCe03_1",10,"3.1","02.11.2023",52373,"PL",1.0478504,1.0206987,1.5488107,1.580869,90,5,90,1,2,5,7,2,9,2,61,7,"PL71",0.00016840184,2276,21453
"ESS10SCe03_1",10,"3.1","02.11.2023",52388,"PL",1.085546,1.1404431,1.5488107,1.7663305,30,4,120,3,3,10,8,2,10,1,40,6,"PL51",0.00016255406,2362,20510
"ESS10SCe03_1",10,"3.1","02.11.2023",52473,"PL",0.9345886,1.071937,1.5488107,1.6602274,130,5,400,3,2,6,8,2,4,1,16,2,"PL81",0.00018881026,2329,21326
"ESS10SCe03_1",10,"3.1","02.11.2023",52474,"PL",1.0535326,1.0549598,1.5488107,1.633933,30,5,300,0,1,7,8,2,10,1,40,4,"PL22",0.00016749355,2301,20356
"ESS10SCe03_1",10,"3.1","02.11.2023",52501,"PL",1.018018,1.0293707,1.5488107,1.5943003,60,5,480,0,0,5,5,3,10,1,64,7,"PL41",0.00017333672,2316,21208
"ESS10SCe03_1",10,"3.1","02.11.2023",52534,"PL",1.0418981,1.0281049,1.5488107,1.5923399,30,5,120,2,2,7,7,2,10,1,45,6,"PL21",0.00016936389,2396,20268
"ESS10SCe03_1",10,"3.1","02.11.2023",52544,"PL",0.9333472,0.740822,1.5488107,1.1473931,150,1,6666,3,5,7,8,4,8,2,78,4,"PL72",0.0001890614,2332,20834
"ESS10SCe03_1",10,"3.1","02.11.2023",52564,"PL",1.0670532,1.1670941,1.5488107,1.8076079,145,5,210,0,0,8,9,2,10,2,62,4,"PL81",0.00016537125,2382,20971
"ESS10SCe03_1",10,"3.1","02.11.2023",52602,"PL",0.9437745,0.99631286,1.5488107,1.5431,180,3,6666,2,3,6,10,2,6,2,42,2,"PL41",0.00018697254,2334,21034
"ESS10SCe03_1",10,"3.1","02.11.2023",52610,"PL",1.0387313,0.8908242,1.5488107,1.3797181,195,5,600,3,5,9,6,2,10,2,50,6,"PL91",0.00016988024,2411,21552
"ESS10SCe03_1",10,"3.1","02.11.2023",52625,"PL",0.9469194,0.97865176,1.5488107,1.5157464,120,5,300,5,5,5,9,1,10,2,45,7,"PL51",0.00018635156,2337,20214
"ESS10SCe03_1",10,"3.1","02.11.2023",52645,"PL",0.93526596,0.9365327,1.5488107,1.4505118,20,4,50,5,5,5,10,1,7,1,38,2,"PL22",0.00018867353,2328,20782
"ESS10SCe03_1",10,"3.1","02.11.2023",52658,"PL",1.0344269,0.9182019,1.5488107,1.4221209,9999,5,180,0,1,7,1,4,10,2,21,2,"PL91",0.00017058713,2319,20720
"ESS10SCe03_1",10,"3.1","02.11.2023",52666,"PL",0.9437745,1.148164,1.5488107,1.7782887,2,5,20,0,0,0,1,1,10,2,56,5,"PL41",0.00018697254,2334,20965
"ESS10SCe03_1",10,"3.1","02.11.2023",52683,"PL",1.0369319,1.1911687,1.5488107,1.8448948,30,5,300,0,5,8,5,3,8,1,19,4,"PL92",0.00017017503,2309,21258
"ESS10SCe03_1",10,"3.1","02.11.2023",52703,"PL",0.9345886,0.90165895,1.5488107,1.396499,70,5,150,2,3,8,6,3,10,1,47,3,"PL81",0.00018881026,2329,21264
"ESS10SCe03_1",10,"3.1","02.11.2023",52712,"PL",1.0451853,0.90617687,1.5488107,1.4034964,70,3,6666,0,0,7,8,2,10,1,57,3,"PL63",0.00016883123,2279,21017
"ESS10SCe03_1",10,"3.1","02.11.2023",52749,"PL",1.096125,1.1360198,1.5488107,1.7594796,60,5,480,0,0,1,7,2,8,1,33,6,"PL91",0.00016098523,2416,20248
"ESS10SCe03_1",10,"3.1","02.11.2023",52764,"PL",1.0069685,1.0771613,1.5488107,1.668319,120,4,100,0,0,10,4,3,8,2,34,6,"PL51",0.00017523876,2371,20546
"ESS10SCe03_1",10,"3.1","02.11.2023",52805,"PL",0.9345886,0.8870175,1.5488107,1.3738222,60,2,6666,0,0,4,6,2,8,2,44,3,"PL81",0.00018881026,2329,21577
"ESS10SCe03_1",10,"3.1","02.11.2023",52833,"PL",1.0443487,1.1206837,1.5488107,1.7357268,60,3,6666,5,5,5,7,2,7,1,48,2,"PL41",0.00016896648,2315,20216
"ESS10SCe03_1",10,"3.1","02.11.2023",52836,"PL",1.065175,1.1394252,1.5488107,1.7647539,9999,5,120,0,0,8,9,1,7,2,19,4,"PL51",0.00016566283,2365,21401
"ESS10SCe03_1",10,"3.1","02.11.2023",52839,"PL",1.0471605,1.0315521,1.5488107,1.5976789,120,5,60,5,6,8,6,3,5,2,999,4,"PL22",0.00016851278,2350,21310
"ESS10SCe03_1",10,"3.1","02.11.2023",52853,"PL",1.0387961,1.0913289,1.5488107,1.6902618,120,5,120,0,0,8,7,2,8,1,44,7,"PL51",0.00016986966,2275,21371
"ESS10SCe03_1",10,"3.1","02.11.2023",52875,"PL",1.0428782,0.8443298,1.5488107,1.307707,150,3,6666,2,2,4,5,3,5,1,70,2,"PL71",0.00016920474,2389,21700
"ESS10SCe03_1",10,"3.1","02.11.2023",52928,"PL",1.0421039,1.1386447,1.5488107,1.763545,2,5,420,0,0,8,2,4,10,2,28,4,"PL41",0.00016933045,2356,21528
"ESS10SCe03_1",10,"3.1","02.11.2023",52959,"PL",0.93526596,0.92132485,1.5488107,1.4269578,9999,1,6666,0,3,4,7,3,9,2,999,2,"PL22",0.00018867353,2328,20787
"ESS10SCe03_1",10,"3.1","02.11.2023",53041,"PL",0.99144804,0.80269146,1.5488107,1.2432171,60,5,90,2,3,10,6,3,10,1,66,4,"PL71",0.00017798202,2395,21786
"ESS10SCe03_1",10,"3.1","02.11.2023",53065,"PL",1.0449039,0.9859226,1.5488107,1.5270075,90,5,360,5,5,3,7,1,10,1,64,4,"PL22",0.0001688767,2303,21417
"ESS10SCe03_1",10,"3.1","02.11.2023",53075,"PL",0.9437745,1.012758,1.5488107,1.5685705,240,2,6666,2,7,2,8,3,5,1,72,2,"PL41",0.00018697254,2334,20976
"ESS10SCe03_1",10,"3.1","02.11.2023",53119,"PL",1.0418981,1.2222623,1.5488107,1.8930528,30,5,180,0,1,9,9,1,9,1,21,4,"PL21",0.00016936389,2396,20279
"ESS10SCe03_1",10,"3.1","02.11.2023",53132,"PL",1.0445302,1.1559471,1.5488107,1.7903432,180,5,600,2,2,8,9,2,10,1,56,7,"PL42",0.00016893711,2324,21129
"ESS10SCe03_1",10,"3.1","02.11.2023",53183,"PL",1.0433303,1.0549649,1.5488107,1.6339409,360,1,6666,1,4,7,9,4,7,1,73,4,"PL41",0.00016913141,2358,20798
"ESS10SCe03_1",10,"3.1","02.11.2023",53184,"PL",0.9522927,0.99017566,1.5488107,1.5335946,30,5,60,8,8,9,5,2,10,2,51,2,"PL61",0.00018530009,2339,20960
"ESS10SCe03_1",10,"3.1","02.11.2023",53193,"PL",1.0369587,0.90398324,1.5488107,1.4000989,90,5,240,1,0,4,5,3,10,1,999,7,"PL91",0.00017017064,2418,20429
"ESS10SCe03_1",10,"3.1","02.11.2023",53195,"PL",0.9505161,0.92588645,1.5488107,1.4340229,120,1,6666,3,3,4,4,4,3,2,64,2,"PL71",0.00018564644,2325,20249
"ESS10SCe03_1",10,"3.1","02.11.2023",53197,"PL",1.053196,0.8359492,1.5488107,1.2947271,90,1,6666,0,0,10,9,2,10,2,72,4,"PL72",0.00016754711,2353,20937
"ESS10SCe03_1",10,"3.1","02.11.2023",53201,"PL",1.016612,0.873485,1.5488107,1.352863,180,5,840,2,1,8,8,3,9,1,999,99,"PL71",0.00017357645,2392,20318
"ESS10SCe03_1",10,"3.1","02.11.2023",53212,"PL",1.0271406,0.8549274,1.5488107,1.3241208,90,5,240,1,2,6,8,1,8,1,18,2,"PL72",0.00017179725,2352,20908
"ESS10SCe03_1",10,"3.1","02.11.2023",53228,"PL",1.0231342,0.89796185,1.5488107,1.3907729,300,5,300,2,2,8,8,2,10,1,44,4,"PL82",0.00017246995,2426,20315
"ESS10SCe03_1",10,"3.1","02.11.2023",53254,"PL",0.9616355,0.80950254,1.5488107,1.2537662,180,5,180,5,5,5,8,2,8,2,42,4,"PL84",0.0001834998,2333,20663
"ESS10SCe03_1",10,"3.1","02.11.2023",53273,"PL",1.0430268,1.080989,1.5488107,1.6742474,60,4,480,3,3,8,5,2,8,1,22,4,"PL91",0.00016918062,2408,21787
"ESS10SCe03_1",10,"3.1","02.11.2023",53290,"PL",1.0653988,1.2689239,1.5488107,1.9653229,120,9,9999,0,4,8,6,3,6,2,78,3,"PL51",0.00016562804,2372,21189
"ESS10SCe03_1",10,"3.1","02.11.2023",53351,"PL",1.0644373,1.2376493,1.5488107,1.9168845,75,5,299,0,2,3,5,2,10,1,36,4,"PL62",0.00016577764,2308,21548
